5,7.55735196809067,0.197018690676586
15,6.80163281965237,0.182272620218446
25,6.41294950540084,0.173371283883109
35,6.47494130721213,0.166075322728791
45,6.43538685563277,0.147900589858753
55,6.58488721383089,0.145492387896291
65,6.40319120213798,0.142410572804121
75,7.2142949155191,0.144753924286247
85,7.27260906093545,0.154851900565563
95,7.71928687124465,0.164019198817947
105,7.61538502360681,0.17600426700424
115,7.65436033077916,0.152704060764438
125,7.2872865558972,0.158982298190236
135,6.87241376105159,0.180977525458671
145,6.81184989407573,0.207369238029148
155,6.73727026644652,0.211570872630722
165,7.19368407737427,0.26660995016818
175,7.57875624100605,0.330983006368694
185,8.10203712489793,0.395844215980382
195,8.94841386905816,0.441017221954805
