-177.5,55.6358094245705,1.73179561192
-172.5,56.9816273017778,1.71840849399327
-167.5,55.5818697737903,1.7192979564331
-162.5,54.0687210150249,1.60109345806642
-157.5,53.1318752827384,1.55046089795872
-152.5,53.6364313037002,1.6690160468952
-147.5,52.654870965421,1.57690656455213
-142.5,54.8622219461435,1.60268992300473
-137.5,55.5389434604016,1.61898597764729
-132.5,55.6356561405628,1.50633700083153
-127.5,53.6340737397752,1.58856986495026
-122.5,51.7442703596041,1.50662818390819
-117.5,55.5436303782407,1.67767770300992
-112.5,52.2425409282615,1.50372360156817
-107.5,52.7144344831089,1.5221040249236
-102.5,57.8985016521364,1.6618680201966
-97.5,52.2856817817355,1.49750626919338
-92.5,56.2196510636511,1.70978522292251
-87.5,56.7337841326656,1.69614113389383
-82.5,56.1525285054402,1.58420028381685
-77.5,56.9513468681804,1.64235174564306
-72.5,59.0602894613851,1.78611263048587
-67.5,57.2521012154241,1.71623554516916
-62.5,61.3770200319448,1.74667276169702
-57.5,60.1589995413108,1.58531724796669
-52.5,60.1026372365131,1.81031173506625
-47.5,59.3552232120985,1.72305062530037
-42.5,63.837391658571,1.85808466947581
-37.5,59.4327163623847,1.73527332806952
-32.5,58.6022507114286,1.70468107301248
-27.5,61.3559523492488,1.75866514756642
-22.5,62.1969106896122,1.7855790546352
-17.5,63.6619188127317,1.81942636035511
-12.5,65.8742169791178,1.85701275706553
-7.5,64.1182264205662,1.77201308968546
-2.5,66.7742072419248,1.84137755546491
2.5,64.7649650405658,1.76035033489035
7.5,65.3419850792419,1.83603253031301
12.5,60.9360635485558,1.79329666676427
17.5,59.7733267616927,1.6318617055399
22.5,59.5300689709714,1.75552374421228
27.5,58.9409469808612,1.67247789165229
32.5,56.4813182845079,1.62044524994599
37.5,58.3241858390061,1.66962397207742
42.5,57.707249762637,1.63751527986355
47.5,64.2407714218787,1.67421989377442
52.5,55.8413412379761,1.5269090820654
57.5,56.5508499258085,1.65687050845861
62.5,56.3390692328143,1.54964902411
67.5,54.5135180439027,1.51948803452539
72.5,55.0301718926789,1.44239496773541
77.5,56.071869956321,1.58412848739241
82.5,58.5917716282117,1.54896220058301
87.5,54.7118483955551,1.58388217449914
92.5,57.0579789419612,1.48460135055369
97.5,54.1466246203147,1.48283020572349
102.5,57.9604572069685,1.49780478001436
107.5,53.9106008202301,1.51142783856121
112.5,56.4759492514731,1.6434625338958
117.5,57.5869625974845,1.58074472681682
122.5,56.6619803113566,1.69649379148052
127.5,55.6620771831371,1.59325382701171
132.5,54.6355722100876,1.5627852503178
137.5,54.6186629616852,1.64045768376586
142.5,56.8309048724388,1.67886376819817
147.5,54.531926954625,1.6240928956159
152.5,52.429386857038,1.5424468584839
157.5,57.0230858092445,1.59228732257806
162.5,57.1955289906415,1.6936297120924
167.5,54.4627728381548,1.67171463032187
172.5,55.7320061670152,1.68323101841675
177.5,56.4782031431071,1.78107880999633
